"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US34015","Gloucester County, New Jersey","302621","*****","237645","1199","31612","1025","343","170","9796","345","48","103","9374","1367","13803","1297","5468","836","8335","949",
"0500000US34017","Hudson County, New Jersey","712029","*****","294600","4578","85956","1864","4273","1100","114096","1211","120","139","104184","4537","108800","3852","84248","4308","24552","2218",
"0500000US34019","Hunterdon County, New Jersey","129099","*****","110929","668","3320","225","158","96","5753","339","56","44","2230","440","6653","650","4399","553","2254","435",
"0500000US34021","Mercer County, New Jersey","383732","*****","206314","2557","75624","1327","1020","369","46762","548","99","66","26949","2588","26964","2562","17232","2204","9732","1162",
"0500000US34023","Middlesex County, New Jersey","860147","*****","411593","3614","87996","1489","5087","982","214701","1613","352","79","74810","4071","65608","3077","41257","2709","24351","2170",
"0500000US34025","Monmouth County, New Jersey","643064","*****","504819","2080","42384","1114","2193","971","34800","900","270","65","20446","1774","38152","2303","23135","1871","15017","1398",
"0500000US34027","Morris County, New Jersey","508816","*****","375503","2296","17212","842","739","224","54664","916","56","52","20810","2083","39832","2286","26249","1979","13583","1281",
"0500000US34029","Ocean County, New Jersey","638691","*****","555742","2237","19810","963","1535","656","11956","563","106","76","19249","2167","30293","2224","18670","1880","11623","1240",
"0500000US34031","Passaic County, New Jersey","519986","*****","263234","3177","55831","1021","1542","443","28369","694","179","116","90649","4089","80182","3696","69678","3571","10504","1288",
"0500000US34033","Salem County, New Jersey","64840","*****","48862","550","9492","432","208","127","583","163","12","19","2499","581","3184","577","1595","410","1589","345",
"0500000US34035","Somerset County, New Jersey","344978","*****","198971","1549","33100","880","1230","445","65730","686","24","23","21402","2026","24521","1861","15112","1356","9409","1109",
"0500000US34037","Sussex County, New Jersey","144808","*****","126564","714","3185","263","26","22","2759","266","13","20","3329","580","8932","922","5931","753","3001","421",
"0500000US34039","Union County, New Jersey","572079","*****","254904","3258","118209","1826","1987","1241","32237","764","87","72","106983","3966","57672","3707","43648","3519","14024","1648",
"0500000US34041","Warren County, New Jersey","109739","*****","90390","695","5661","340","101","49","3099","238","23","42","3069","419","7396","700","4331","693","3065","556",
"0500000US35001","Bernalillo County, New Mexico","674692","*****","406649","5327","19377","993","33180","1426","18517","753","597","208","70948","3678","125424","4794","96155","4663","29269","1898",
"0500000US35003","Catron County, New Mexico","3635","*****","3228","159","17","47","81","87","0","13","0","13","62","63","247","161","137","121","110","103",
"0500000US35005","Chaves County, New Mexico","64701","*****","44897","1440","1011","160","647","278","766","93","28","45","7881","1180","9471","1071","8145","1099","1326","410",
"0500000US35006","Cibola County, New Mexico","27211","*****","11620","895","400","202","11353","531","70","66","26","16","926","309","2816","712","1948","647","868","287",
"0500000US35007","Colfax County, New Mexico","12370","*****","9129","423","97","49","320","126","76","71","0","21","964","256","1784","362","1244","312","540","246",
"0500000US35009","Curry County, New Mexico","48327","*****","29180","1304","2727","340","328","109","728","150","74","69","9583","1219","5707","992","3888","1000","1819","387",
"0500000US35011","De Baca County, New Mexico","1695","173","713","191","1","2","1","12","0","13","0","13","815","319","165","125","130","114","35","48",
"0500000US35013","Doña Ana County, New Mexico","219870","*****","128908","3861","4084","484","2717","500","2588","304","384","269","40723","2875","40466","2681","35392","2530","5074","872",
"0500000US35015","Eddy County, New Mexico","61264","*****","43458","1726","922","255","1036","299","443","84","0","31","5500","988","9905","1368","8623","1259","1282","512",
"0500000US35017","Grant County, New Mexico","28006","*****","20006","817","256","88","303","137","238","41","0","25","1444","440","5759","845","5093","830","666","214",
"0500000US35019","Guadalupe County, New Mexico","4413","*****","2028","391","87","64","354","153","4","13","0","13","900","290","1040","336","898","320","142","93",
"0500000US35021","Harding County, New Mexico","671","173","341","105","1","2","0","13","0","13","7","14","226","101","96","53","85","48","11","17",
"0500000US35023","Hidalgo County, New Mexico","4160","*****","2887","221","7","14","28","28","0","13","0","13","361","137","877","215","739","216","138","34",
"0500000US35025","Lea County, New Mexico","73103","*****","45587","1611","3078","360","800","236","440","15","0","31","5848","1059","17350","1682","16598","1663","752","266",
